Client ID,Subscription Product,Program Start Date,Date Closed,Status,Client State,Monthly Income,Welcome Call Complete Date
RMT2591453,0,4/10/2015,1/0/1900,Client,CA,3325,3/4/2015
AFFQB278244,1,3/10/2015,10/6/2015,Terminated,PA,3990,3/5/2015
KKS2634020,0,4/1/2015,1/0/1900,Client,VA,4275,3/9/2015
CYK2628013,1,3/10/2015,7/16/2015,Terminated,OR,3230,3/5/2015
SKW2619167,0,3/12/2015,1/0/1900,Client,NY,3420,3/3/2015
JCV2634863,1,4/4/2015,4/6/2015,Terminated,CA,1880.05,3/5/2015
SMP2626654,1,3/7/2015,1/0/1900,Client,LA,2293.3,3/5/2015
AFFQB286484,0,3/5/2015,3/9/2015,Rescission,FL,3325,3/5/2015
S1L2633416,1,3/20/2015,1/0/1900,Client,CA,2185,3/5/2015
CXA2631599,0,4/1/2015,1/0/1900,Client,NY,304,3/6/2015
AFFQB281660,0,3/6/2015,1/0/1900,Client,FL,1852.5,3/5/2015
AFFQB286445,1,3/15/2015,1/0/1900,Client,OH,6650,3/5/2015
EEA2617720,1,3/6/2015,1/0/1900,Client,NY,3488.4,3/9/2015
AFFQB286552,0,4/2/2015,3/26/2015,Rescission,MA,2375,3/5/2015
AFFQB285856,1,3/30/2015,1/0/1900,Client,NY,1425,3/5/2015
AFFQB286505,0,4/1/2015,1/0/1900,Client,OK,1900,3/5/2015
EEA2614564,0,3/7/2015,1/0/1900,Client,CO,2280,3/9/2015
JXH2630462,1,4/12/2015,1/0/1900,Client,AZ,3040,3/5/2015
AFFQB285833,0,4/10/2015,4/6/2015,Rescission,TX,4275,3/5/2015
BBG2632475,1,3/13/2015,1/0/1900,Client,MD,2470,3/6/2015
AOG2634186,1,4/1/2015,3/9/2015,Rescission,FL,4275,3/5/2015
AFFQB286431,1,4/10/2015,10/17/2015,Terminated,OH,4432.7,3/5/2015
CAK2626267,0,3/16/2015,3/17/2015,Terminated,KY,2375,3/5/2015
RTL2635017,1,4/8/2015,9/21/2015,Terminated,MO,4940,3/5/2015
CAK2634325,1,4/7/2015,11/4/2015,Terminated,MN,4750,3/9/2015
AFFQB286204,0,4/5/2015,8/10/2015,Terminated,NC,1401.25,3/5/2015
JEC2598115,1,3/13/2015,1/0/1900,Client,TN,2090,3/5/2015
MJV2634822,0,4/1/2015,1/0/1900,Client,CO,3135,1/0/1900
ATJ2634839,0,4/3/2015,3/19/2015,Rescission,NY,1330,3/5/2015
AFFQB286488,0,3/15/2015,1/0/1900,Client,LA,3800,3/5/2015
AFFQB286539,0,3/30/2015,1/0/1900,Client,MO,475,3/5/2015
BAB2618649,0,3/13/2015,1/0/1900,Client,MN,1900,3/5/2015
AFFQB286516,0,3/10/2015,1/0/1900,Client,MI,2468.1,3/5/2015
AFFQB286555,0,3/20/2015,3/12/2015,Rescission,MO,3895,3/5/2015
AFFQB285800,0,3/20/2015,1/0/1900,Client,AZ,1710,3/5/2015
ALH2626809,1,4/3/2015,1/0/1900,Client,TX,2755,3/5/2015
NTA2621923,1,3/27/2015,1/0/1900,Client,VA,3990,3/5/2015
SZS2635167,1,4/4/2015,5/5/2015,Terminated,PA,1425,4/29/2015
AFFQB286055,0,3/18/2015,1/0/1900,Client,CA,1710,3/5/2015
AFFQB286429,1,3/13/2015,1/0/1900,Client,CA,3040,3/5/2015
AFFQB285947,1,4/15/2015,1/0/1900,Client,CA,5700,3/5/2015
AFFQB286556,0,3/18/2015,4/22/2015,Terminated,MO,5890,3/5/2015
GLT2623250,1,3/12/2015,1/0/1900,Client,LA,3040,3/5/2015
AFFQB286586,0,3/29/2015,4/15/2015,Terminated,TX,1900,3/5/2015
AFFQB286518,0,3/20/2015,3/11/2015,Rescission,VA,4527.7,3/5/2015
DBN2628087,1,4/15/2015,1/0/1900,Client,NJ,2850,3/5/2015
ATJ2635101,1,4/14/2015,1/0/1900,Client,AZ,2090,3/6/2015
AFFQB286597,0,3/28/2015,1/0/1900,Client,FL,3800,3/6/2015
AFFQB286519,0,3/15/2015,1/0/1900,Client,NY,1687.2,3/5/2015
AFFQB286093,1,3/20/2015,11/19/2015,Terminated,PA,2850,3/5/2015
AFFQB286369,1,3/20/2015,1/0/1900,Client,CA,2137.5,3/5/2015
AFFQB286570,0,3/22/2015,1/0/1900,Client,AR,7600,3/5/2015
AFFQB286060,0,3/22/2015,1/0/1900,Client,NY,6175,3/5/2015
AFFQB285820,0,3/22/2015,1/0/1900,Client,TX,2090,3/6/2015
AFFQB285592,1,3/23/2015,1/0/1900,Client,PA,3610,3/3/2015
GLT2634500,0,3/16/2015,8/24/2015,Terminated,FL,2067.2,3/5/2015
DCW2611051,1,4/17/2015,3/13/2015,Rescission,MO,950,3/5/2015
AFFQB285971,0,3/30/2015,1/0/1900,Client,CA,1187.5,3/5/2015
DCW2620446,1,4/10/2015,8/27/2015,Terminated,CA,1425,3/5/2015
SAC2630446,1,3/28/2015,1/0/1900,Client,CA,1425,3/6/2015
AFFQB285538,1,4/1/2015,7/2/2015,Terminated,NC,2185,3/5/2015
JLK2632672,1,3/13/2015,1/0/1900,Client,WY,1615,3/5/2015
CZS2634803,1,3/30/2015,1/0/1900,Client,TX,4750,3/6/2015
TRF2632282,1,4/4/2015,1/0/1900,Client,MI,1900,3/6/2015
AFFQB286252,0,3/15/2015,1/0/1900,Client,NC,2161.25,3/6/2015
AFFQB286575,1,4/5/2015,1/0/1900,Client,IN,3277.5,3/5/2015
AFFQB286283,0,4/5/2015,5/18/2015,Terminated,LA,2770.2,3/6/2015
ACT2631450,1,3/14/2015,3/13/2015,Rescission,NE,7697.85,3/13/2015
SMB2635321,1,3/13/2015,1/0/1900,Client,VA,2755,3/6/2015
CTH2635090,0,3/12/2015,1/0/1900,Client,CA,1900,3/5/2015
ACT2633417,0,3/20/2015,10/11/2015,Terminated,TN,0.95,3/10/2015
AFFQB286096,1,4/19/2015,1/0/1900,Client,OH,2945,3/5/2015
CZS2631492,1,4/10/2015,1/0/1900,Client,CA,1140,3/5/2015
AFFQB286185,0,4/16/2015,1/0/1900,Client,CA,1757.5,3/5/2015
AFFQB286485,1,3/27/2015,1/0/1900,Client,CA,1330,3/6/2015
AFFQB285353,1,4/1/2015,3/16/2015,Terminated,LA,5320,3/6/2015
AFFQB286454,1,4/3/2015,1/0/1900,Client,UT,2850,3/6/2015
AFFQB286268,0,3/13/2015,1/0/1900,Client,TX,3800,3/6/2015
AFFQB286413,0,3/20/2015,1/0/1900,Client,NY,7030,3/6/2015
NSD2628076,1,4/14/2015,10/15/2015,Terminated,MA,3705,3/6/2015
AFFQB286399,0,3/16/2015,6/30/2015,Terminated,VA,2707.5,3/6/2015
EEA2606857,0,3/14/2015,1/0/1900,Client,NC,2090,3/18/2015
JXK2599047,1,4/2/2015,1/0/1900,Client,VA,1710,3/6/2015
AFFQB286348,0,3/29/2015,1/0/1900,Client,MI,1045,3/6/2015
AFFQB286646,0,4/1/2015,3/6/2015,Terminated,SD,3990,3/6/2015
AFFQB286390,0,3/18/2015,1/0/1900,Client,CA,4180,3/6/2015
MXA2635914,0,3/27/2015,1/0/1900,Client,TX,1710,3/9/2015
AFFQB283086,0,3/22/2015,1/0/1900,Client,AZ,2850,3/6/2015
AFFQB286573,0,3/25/2015,3/20/2015,Rescission,AZ,4750,3/6/2015
AFFQB286362,1,3/30/2015,1/0/1900,Client,NY,3800,3/6/2015
FDB2623303,0,3/16/2015,1/0/1900,Client,TX,1235,3/6/2015
JRQ2633531,1,3/10/2015,1/0/1900,Client,NY,4750,3/5/2015
AFFQB285894,1,3/20/2015,1/0/1900,Client,MA,4275,3/6/2015
AFFQB286618,0,4/4/2015,5/4/2015,Rescission,PA,2092.85,3/6/2015
AFFQB286265,0,3/25/2015,1/0/1900,Client,CA,3325,3/6/2015
NSD2593960,1,4/14/2015,1/4/2016,Terminated,CA,2375,3/6/2015
FDL2635996,1,3/13/2015,9/17/2015,Terminated,NY,2660,3/6/2015
AFFQB286263,1,3/9/2015,10/7/2015,Terminated,IN,4750,3/6/2015
EEA2631186,0,3/13/2015,1/0/1900,Client,VA,2136.55,3/11/2015
AFFQB285729,0,3/16/2015,1/0/1900,Client,MO,2280,3/6/2015
KXH2631816,1,3/12/2015,1/0/1900,Client,PA,5225,3/10/2015
AFFQB286412,0,3/30/2015,1/0/1900,Client,NY,2185,3/6/2015
DCW2633489,1,4/17/2015,4/14/2015,Rescission,TX,1520,3/6/2015
TDK2608059,0,3/27/2015,1/0/1900,Client,MN,1784.1,3/6/2015
MXP2633498,0,4/3/2015,1/0/1900,Client,CA,2850,3/9/2015
AFFQB285865,0,3/15/2015,1/0/1900,Client,TX,1995,3/6/2015
VAP2634675,0,3/21/2015,1/0/1900,Client,CA,1233.1,3/6/2015
SMB2624953,0,3/13/2015,1/0/1900,Client,OK,3325,3/6/2015
TAM2615716,1,3/13/2015,1/0/1900,Client,TX,9500,3/9/2015
AFFQB285931,0,3/20/2015,9/15/2015,Terminated,CA,2090,3/6/2015
AFFQB286611,0,3/6/2015,3/9/2015,Rescission,CA,4465,3/6/2015
ARC2635605,1,4/6/2015,1/0/1900,Client,NC,1900,3/6/2015
AFFQB286671,1,3/16/2015,1/0/1900,Client,NY,5130,3/6/2015
DLB2630656,0,3/13/2015,1/0/1900,Client,NY,3040,3/9/2015
AFFQB286590,0,4/10/2015,6/12/2015,Terminated,MA,3325,3/6/2015
AFFQB285812,1,3/13/2015,1/0/1900,Client,PA,2280,3/6/2015
CMF2602002,0,3/19/2015,1/0/1900,Client,TX,5035,3/6/2015
AFFQB286463,0,3/20/2015,1/0/1900,Client,AR,3800,3/6/2015
CYK2636221,1,3/20/2015,1/0/1900,Client,PA,2280,3/6/2015
AFFQB285984,0,4/5/2015,1/0/1900,Client,OH,1800.25,3/6/2015
AFFQB281446,0,3/19/2015,1/0/1900,Client,NY,1900,3/6/2015
AFFQB286624,0,3/23/2015,1/0/1900,Client,TX,1805,3/6/2015
AFFQB286011,1,3/14/2015,11/18/2015,Terminated,AR,3325,3/6/2015
AFFQB285899,0,4/3/2015,1/0/1900,Client,FL,950,3/6/2015
AFFQB285217,1,4/19/2015,1/0/1900,Client,NY,4275,3/6/2015
AFFQB286642,0,3/30/2015,5/19/2015,Terminated,AL,2642.9,3/6/2015
AFFQB286682,0,3/25/2015,1/0/1900,Client,VA,2755,3/6/2015
AFFQB286532,1,4/1/2015,1/0/1900,Client,FL,2280,3/6/2015
AFFQB286636,0,3/15/2015,1/0/1900,Client,PA,3040,3/6/2015
AFFQB286665,0,3/27/2015,3/10/2015,Rescission,MI,712.5,3/6/2015
AFFQB286651,0,3/20/2015,1/0/1900,Client,FL,3800,3/6/2015
AFFQB286666,0,4/6/2015,11/19/2015,Terminated,AZ,1364.2,3/6/2015
DSS2620712,1,3/30/2015,1/0/1900,Client,OH,2084.3,3/6/2015
WMT2593627,0,3/14/2015,1/0/1900,Client,CA,1900,2/26/2015
MXA2636315,0,4/4/2015,11/17/2015,Terminated,PR,1695.75,3/6/2015
DEY2626601,1,4/1/2015,1/0/1900,Client,MO,3040,3/6/2015
AFFQB286631,1,4/2/2015,1/0/1900,Client,MI,1668.2,3/6/2015
AFFQB286713,1,3/27/2015,1/0/1900,Client,CA,4750,3/6/2015
AFFQB285776,0,3/20/2015,1/0/1900,Client,NM,3800,3/6/2015
TAA2635026,1,3/11/2015,3/27/2015,Terminated,NY,1900,3/6/2015
RJG2596601,0,4/3/2015,1/0/1900,Client,OH,3201.5,3/6/2015
AFFQB286580,1,4/1/2015,1/0/1900,Client,OH,5145.2,3/6/2015
JCK2630966,1,3/15/2015,1/0/1900,Client,VA,2375,3/6/2015
SMP2627358,0,3/13/2015,3/16/2015,Rescission,FL,2470,3/6/2015
ARC2576086,1,3/20/2015,1/0/1900,Client,CO,2185,3/6/2015
AFFQB285932,1,4/10/2015,1/0/1900,Client,TX,6460,3/6/2015
AFFQB285772,0,3/27/2015,1/0/1900,Client,MA,2660,3/6/2015
TJF2629993,0,3/22/2015,1/0/1900,Client,CA,1770.8,3/6/2015
JOV2636372,1,3/9/2015,1/20/2016,Terminated,IN,950,3/6/2015
AFFQB286724,0,3/27/2015,1/0/1900,Client,MO,2850,3/6/2015
C1C2627714,1,3/13/2015,3/27/2015,Rescission,MO,3040,3/12/2015
MDJ2634108,0,3/13/2015,1/0/1900,Client,VA,1900,3/6/2015
CMF2598921,1,3/9/2015,1/0/1900,Client,NY,2280,3/6/2015
AFFQB286561,0,4/10/2015,1/0/1900,Client,OH,1615,3/6/2015
AFFQB286424,0,3/13/2015,1/0/1900,Client,NY,2850,3/6/2015
EEA2590636,0,3/7/2015,1/0/1900,Client,CA,2375,3/18/2015
AFFQB286649,0,3/20/2015,1/0/1900,Client,OH,5700,3/6/2015
EEA2617327,1,3/12/2015,4/8/2015,Terminated,AR,910.1,3/11/2015
EEA2609714,1,3/12/2015,1/0/1900,Client,NY,2291.4,3/11/2015
EEA2606526,0,3/14/2015,1/0/1900,Client,OH,1542.8,3/17/2015
AFFQB286357,1,3/9/2015,4/1/2015,Terminated,CA,1978.85,3/6/2015
EEA2627087,1,3/14/2015,1/0/1900,Client,TX,2280,3/10/2015
EEA2594046,0,3/14/2015,8/3/2015,Terminated,CA,2280,3/20/2015
EEA2577510,1,3/14/2015,9/9/2015,Terminated,NY,1615,3/11/2015
EEA2593758,0,3/14/2015,1/11/2016,Terminated,NY,4962.8,3/16/2015
AFFQB283419,0,3/15/2015,1/0/1900,Client,CA,5700,3/6/2015
EEA2614843,0,3/14/2015,3/19/2015,Terminated,CA,1662.5,3/12/2015
AFFQB286710,0,3/17/2015,1/0/1900,Client,FL,3800,3/6/2015
EEA2627044,0,3/9/2015,1/0/1900,Client,CA,3040,3/11/2015
EEA2607149,0,3/13/2015,4/1/2015,Terminated,TX,1425,3/11/2015
SZS2624985,1,3/14/2015,1/0/1900,Client,MI,1900,2/26/2015
EEA2617741,0,3/14/2015,4/15/2015,Terminated,CA,2090,1/0/1900
EEA2600333,0,3/14/2015,1/0/1900,Client,OH,5541.35,3/10/2015
AFFQB286436,0,4/1/2015,1/0/1900,Client,LA,2850,3/6/2015
EEA2631916,0,3/14/2015,1/0/1900,Client,CA,1235,3/16/2015
AFFQB286793,0,3/18/2015,3/10/2015,Rescission,MN,3705,3/6/2015
CTH2636093,0,3/27/2015,1/0/1900,Client,NY,1330,3/7/2015
AFFQB286789,0,3/17/2015,1/0/1900,Client,AK,4750,3/6/2015
AFFQB286621,0,3/20/2015,1/0/1900,Client,MO,2615.35,3/7/2015
AFFQB286801,1,3/23/2015,1/0/1900,Client,LA,2036.8,3/7/2015
KJM2597430,1,3/21/2015,9/10/2015,Terminated,NY,3610,3/7/2015
ALH2617202,0,3/10/2015,1/0/1900,Client,FL,2375,3/7/2015
AFFQB286479,0,3/16/2015,1/0/1900,Client,MO,807.5,3/7/2015
AFFQB285174,0,3/20/2015,3/23/2015,Terminated,AZ,2216.35,3/7/2015
AFFQB286453,0,3/26/2015,1/0/1900,Client,NC,3895,3/7/2015
AFFQB286543,1,3/25/2015,8/20/2015,Terminated,FL,3800,3/6/2015
KJM2603541,1,3/13/2015,1/0/1900,Client,IN,3990,3/7/2015
AFFQB286663,0,3/10/2015,3/12/2015,Rescission,CA,2850,3/6/2015
FDL2632321,0,3/20/2015,1/0/1900,Client,UT,3325,3/7/2015
SMP2635591,0,3/9/2015,3/25/2015,Terminated,TX,1038.35,3/7/2015
JOV2636692,1,3/13/2015,1/0/1900,Client,CA,4180,3/7/2015
SMM2623952,1,4/1/2015,1/0/1900,Client,MA,3515,3/7/2015
JOV2636791,1,3/13/2015,1/0/1900,Client,MI,2850,3/7/2015
AFFQB286132,0,3/28/2015,6/25/2015,Terminated,SD,2375,3/6/2015
AFFQB286822,0,4/3/2015,1/0/1900,Client,NC,2565,3/7/2015
AFFQB286802,0,3/27/2015,12/9/2015,Terminated,TX,5890,3/7/2015
AFFQB286813,0,3/22/2015,1/0/1900,Client,MA,2185,3/9/2015
AFFQB286814,1,3/26/2015,1/0/1900,Client,MO,2394,3/9/2015
TSC2632680,0,4/10/2015,1/0/1900,Client,MA,2850,3/9/2015
CAC2637198,1,3/9/2015,3/18/2015,Terminated,NY,3420,3/7/2015
AFFQB286613,0,3/10/2015,9/23/2015,Terminated,NY,4275,3/9/2015
AFFQB285333,1,3/15/2015,1/0/1900,Client,PA,1330,3/7/2015
AFFQB286818,0,3/20/2015,4/20/2015,Terminated,MA,3515,3/9/2015
PAE2613433,1,4/1/2015,1/0/1900,Client,MI,3847.5,3/9/2015
AFFQB286579,0,3/28/2015,1/0/1900,Client,NY,2660,3/9/2015
AFFQB286742,1,4/1/2015,1/0/1900,Client,PA,4750,3/9/2015
BAB2635349,1,3/25/2015,3/17/2015,Rescission,OH,1140,3/6/2015
DAS2603978,0,4/1/2015,3/16/2015,Rescission,VA,1900,3/9/2015
AFFQB286376,0,3/15/2015,4/14/2015,Terminated,TN,727.7,3/9/2015
AFFQB286749,0,4/1/2015,3/9/2015,Rescission,NC,3562.5,3/6/2015
AFFQB286772,1,4/3/2015,4/6/2015,Terminated,FL,5137.6,3/6/2015
JEM2635342,0,3/25/2015,4/16/2015,Terminated,CA,2375,3/10/2015
C1C2618368,1,3/14/2015,1/0/1900,Client,DE,1615,3/5/2015
JOV2636628,0,3/13/2015,3/9/2015,Rescission,TX,4591.35,1/0/1900
KEM2630274,1,4/10/2015,3/10/2015,Rescission,OH,1710,3/3/2015
MMS2637344,1,4/1/2015,1/0/1900,Client,SD,2850,3/9/2015
DAS2634291,1,4/8/2015,1/0/1900,Client,KY,2090,3/13/2015
ALH2637190,0,3/13/2015,3/19/2015,Terminated,CA,2660,3/7/2015
KEM2639250,1,3/22/2015,1/0/1900,Client,FL,3800,3/9/2015
JAW2639242,1,4/10/2015,1/0/1900,Client,OH,950,3/9/2015
AFFQB286831,1,4/3/2015,1/0/1900,Client,TX,3800,3/9/2015
SMM2636189,1,3/16/2015,1/0/1900,Client,NC,5700,3/7/2015
MJV2624065,1,4/3/2015,1/0/1900,Client,VA,9880,3/12/2015
CMF2626360,0,3/16/2015,6/9/2015,Terminated,VA,2660,3/9/2015
DXD2636427,0,3/13/2015,1/27/2016,Terminated,CO,3040,3/10/2015
R1S2636220,0,3/13/2015,1/0/1900,Client,FL,1425,3/10/2015
TLH2636484,1,3/13/2015,1/0/1900,Client,OH,2375,3/9/2015
EEA2610773,1,3/14/2015,1/0/1900,Client,CA,2282.85,3/10/2015
AFFQB285668,0,3/30/2015,1/0/1900,Client,WI,2470,3/9/2015
KEM2620845,1,4/1/2015,1/0/1900,Client,NY,4750,3/11/2015
AFFQB286909,0,3/25/2015,1/0/1900,Client,NY,1993.1,3/9/2015
AFFQB286839,0,3/22/2015,1/0/1900,Client,TX,3325,3/9/2015
AFFQB286891,0,3/15/2015,1/0/1900,Client,OH,2470,3/9/2015
KEM2636041,1,3/22/2015,7/2/2015,Terminated,KY,1159.95,3/9/2015
MMS2637505,0,3/20/2015,3/12/2015,Rescission,TX,4085,3/9/2015
CTH2639463,0,3/16/2015,1/0/1900,Client,CA,2470,3/9/2015
KJH2637502,1,4/14/2015,1/0/1900,Client,VA,1172.3,3/9/2015
AFFQB286874,1,3/14/2015,1/0/1900,Client,MA,2185,3/9/2015
AFFQB286878,0,3/10/2015,1/0/1900,Client,LA,2375,3/9/2015
AFFQB285515,0,4/13/2015,5/14/2015,Terminated,MA,1140,3/9/2015
AFFQB286901,0,3/15/2015,3/18/2015,Rescission,AZ,4099.25,3/9/2015
AFFQB286606,0,3/22/2015,1/0/1900,Client,CA,2850,3/9/2015
AFFQB286841,1,3/20/2015,4/10/2015,Terminated,PA,2280,3/10/2015
AFFQB286688,1,4/10/2015,1/0/1900,Client,NC,3864.6,3/19/2015
AFFQB286711,0,3/21/2015,10/27/2015,Rescission,FL,3800,3/9/2015
AFFQB286245,0,3/27/2015,1/0/1900,Client,FL,4750,3/9/2015
DEY2635015,1,4/10/2015,1/0/1900,Client,CA,2850,3/9/2015
AOC2633772,0,3/13/2015,1/0/1900,Client,CA,1900,3/10/2015
KXH2595679,0,3/20/2015,5/15/2015,Terminated,OK,3040,3/9/2015
AFFQB286857,0,3/30/2015,1/0/1900,Client,MI,950,3/9/2015
SKW2610333,0,4/1/2015,1/0/1900,Client,TX,5225,3/9/2015
AFFQB285603,1,3/15/2015,1/0/1900,Client,MA,3040,3/9/2015
SKW2576002,1,3/14/2015,1/0/1900,Client,OH,95,3/5/2015
AFFQB279926,0,4/5/2015,6/9/2015,Terminated,CA,2470,3/9/2015
AFFQB286645,0,3/13/2015,1/29/2016,Terminated,MI,9025,3/9/2015
SXW2625608,0,3/14/2015,1/0/1900,Client,MO,1520,3/10/2015
AFFQB286918,0,3/20/2015,1/0/1900,Client,NY,3040,3/9/2015
ZAS2639619,1,3/20/2015,6/12/2015,Terminated,TN,1520,3/9/2015
DHJ2639427,0,3/19/2015,9/17/2015,Terminated,TN,2076.7,3/9/2015
AFFQB285047,0,3/16/2015,1/0/1900,Client,CA,1900,3/9/2015
AFFQB286872,0,4/4/2015,5/14/2015,Terminated,OH,2375,3/9/2015
AGT2572104,0,3/10/2015,1/0/1900,Client,CA,2850,3/19/2015
AFFQB284423,0,4/9/2015,1/0/1900,Client,TX,2375,3/9/2015
AFFQB286727,0,3/23/2015,1/0/1900,Client,TN,5225,3/9/2015
SXW2615848,1,3/20/2015,1/0/1900,Client,UT,1216,2/27/2015
AFFQB286237,0,4/5/2015,4/22/2015,Terminated,TX,1900,3/9/2015
BZB2624595,0,3/11/2015,1/0/1900,Client,MI,2375,3/10/2015
TAM2638367,1,3/20/2015,1/0/1900,Client,NY,1235,3/9/2015
AFFQB286973,0,3/20/2015,1/0/1900,Client,AZ,9975,3/9/2015
AFFQB286795,0,3/26/2015,3/20/2015,Rescission,TX,2470,3/9/2015
AFFQB286386,0,3/18/2015,1/0/1900,Client,TX,2481.4,3/9/2015
AFFQB286931,0,3/30/2015,4/24/2015,Terminated,VA,3420,3/9/2015
AFFQB286974,1,3/31/2015,1/0/1900,Client,MA,1782.2,3/9/2015
AOC2632982,0,3/13/2015,9/21/2015,Terminated,PA,2565,3/11/2015
AFFQB282198,1,3/7/2015,1/0/1900,Client,OH,3135,3/9/2015
TSC2610239,1,3/20/2015,1/0/1900,Client,NY,1805,2/19/2015
AFFQB286595,0,4/3/2015,3/17/2015,Rescission,CA,2090,3/9/2015
AFFQB286969,0,4/10/2015,3/12/2015,Rescission,CA,3040,3/9/2015
TSC2637339,1,4/13/2015,1/0/1900,Client,TX,1615,3/11/2015
BAB2639648,1,3/27/2015,1/0/1900,Client,OH,1235,3/9/2015
AFFQB286480,1,3/28/2015,1/0/1900,Client,OH,2375,3/9/2015
JRW2614462,1,3/15/2015,1/0/1900,Client,OH,1900,3/9/2015
FDB2623165,1,4/1/2015,1/0/1900,Client,PR,1736.6,3/9/2015
AFFQB283393,0,3/20/2015,1/0/1900,Client,CA,2470,3/9/2015
JEM2639795,0,3/14/2015,1/20/2016,Terminated,TX,2185,3/9/2015
JEC2637443,1,3/13/2015,1/0/1900,Client,NY,3800,3/9/2015
AFFQB286983,0,4/6/2015,5/18/2015,Terminated,CA,1732.8,3/9/2015
DXD2597334,0,3/11/2015,1/0/1900,Client,TN,1497.2,3/9/2015
AFFQB282515,1,3/16/2015,1/0/1900,Client,NY,4940,3/9/2015
AFFQB283994,0,3/13/2015,1/0/1900,Client,MA,3800,3/9/2015
AFFQB286916,0,4/3/2015,1/0/1900,Client,FL,3566.3,3/9/2015
ARC2626053,1,4/1/2015,1/0/1900,Client,CA,1178,3/31/2015
AFFQB286979,0,3/21/2015,1/0/1900,Client,NC,950,3/9/2015
AFFQB285779,0,3/25/2015,1/0/1900,Client,MD,3420,3/9/2015
AFFQB285884,1,4/1/2015,1/0/1900,Client,NY,6650,3/9/2015
AFFQB286951,1,3/18/2015,1/0/1900,Client,AZ,4180,3/9/2015
AFFQB286873,0,3/23/2015,1/0/1900,Client,FL,3800,3/9/2015
PAE2628710,0,3/9/2015,1/0/1900,Client,IA,4370,3/9/2015
AFFQB285655,0,3/16/2015,1/0/1900,Client,AR,1710,3/9/2015
AFFQB286664,0,3/16/2015,1/0/1900,Client,TX,950,3/9/2015
EEA2582036,0,3/13/2015,4/22/2015,Terminated,KY,1425,1/0/1900
AFFQB286719,1,4/1/2015,1/0/1900,Client,NC,3420,3/9/2015
AFFQB287033,0,3/27/2015,1/0/1900,Client,FL,2090,3/9/2015
GLT2627124,0,3/18/2015,1/0/1900,Client,OH,950,3/2/2015
KKS2639660,1,4/13/2015,1/0/1900,Client,FL,3800,3/9/2015
KJH2637038,0,4/1/2015,3/13/2015,Rescission,FL,2451,3/9/2015
AFFQB287023,1,3/27/2015,9/23/2015,Terminated,FL,1900,3/9/2015
EEA2622140,0,3/13/2015,1/0/1900,Client,CA,1710,1/0/1900
AFFQB286856,0,3/27/2015,6/24/2015,Terminated,VA,1487.7,3/9/2015
AFFQB287075,0,3/10/2015,1/0/1900,Client,NC,8945.2,3/9/2015
AFFQB286892,0,4/6/2015,1/0/1900,Client,FL,2375,3/9/2015
AFFQB287001,0,3/30/2015,1/0/1900,Client,CA,3720.2,3/9/2015
DEM2636647,1,3/25/2015,6/1/2015,Terminated,NY,965.2,3/9/2015
AFFQB287102,1,4/1/2015,1/0/1900,Client,MO,1330,3/9/2015
AFFQB286307,0,3/21/2015,1/0/1900,Client,CA,2280,3/9/2015
AFFQB286826,0,4/4/2015,3/17/2015,Rescission,FL,807.5,3/9/2015
JOV2631326,1,3/13/2015,3/12/2015,Rescission,AL,1900,3/9/2015
AFFQB287012,0,3/15/2015,1/0/1900,Client,CA,2565,3/9/2015
DAS2624110,1,4/10/2015,1/0/1900,Client,LA,3610,3/10/2015
AFFQB286179,0,4/9/2015,1/0/1900,Client,CA,3230,3/10/2015
JCV2631115,1,3/11/2015,7/22/2015,Terminated,NY,2850,3/10/2015
RTL2572662,1,4/3/2015,1/0/1900,Client,CA,2280,3/10/2015
AFFQB282686,0,4/20/2015,1/19/2016,Terminated,FL,3325,3/10/2015
AFFQB287139,1,4/1/2015,4/17/2015,Terminated,MI,7125,3/10/2015
MJE2621083,1,4/10/2015,1/0/1900,Client,NV,2280,3/10/2015
R1S2639551,0,3/13/2015,1/0/1900,Client,TN,1330,3/12/2015
TDK2638339,0,4/3/2015,6/2/2015,Terminated,TX,1805,3/9/2015
GLT2630559,0,3/20/2015,1/0/1900,Client,FL,1330,3/11/2015
AFFQB286975,0,3/18/2015,7/28/2015,Terminated,TX,2280,3/10/2015
AFFQB287106,0,3/20/2015,2/3/2016,Terminated,NC,2280,3/9/2015
AFFQB287122,0,3/20/2015,3/10/2015,Rescission,FL,2520.35,3/9/2015
MXP2626645,1,3/14/2015,6/19/2015,Terminated,VA,3895,3/9/2015
AFFQB283421,1,3/27/2015,1/0/1900,Client,TX,2375,3/9/2015
AJG2635487,1,3/14/2015,1/0/1900,Client,FL,2850,3/11/2015
RMT2580715,0,3/17/2015,1/0/1900,Client,VA,1947.5,2/26/2015
AFFQB286941,0,3/21/2015,1/0/1900,Client,MI,3420,3/9/2015
AFFQB286726,1,3/27/2015,1/0/1900,Client,MD,3800,3/9/2015
RTL2639852,1,3/18/2015,1/0/1900,Client,CA,1482,3/9/2015
DIM2634343,1,4/1/2015,1/0/1900,Client,NC,1900,3/11/2015
TAM2633579,1,4/3/2015,8/18/2015,Terminated,MI,760,3/6/2015
BAB2634812,0,4/10/2015,1/0/1900,Client,NY,1767,3/9/2015
TAM2638344,1,4/1/2015,6/12/2015,Terminated,CA,5586.95,3/10/2015
AFFQB283871,0,3/28/2015,1/0/1900,Client,TX,2660,3/9/2015
